GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize
409,Gfinity Weekly Cups: Europe 3v3 - Cup 39,2016-06-17,2016-06-17,Online,1,357.06
409,Gfinity Weekly Cups: Europe 3v3 - Cup 40,2016-06-24,2016-06-24,Online,1,341.04
409,Gfinity Weekly Cups: Europe 3v3 - Cup 41,2016-07-01,2016-07-01,Online,1,331.96
409,Gfinity Weekly Cups: Europe 3v3 - Cup 42,2016-07-08,2016-07-08,Online,1,323.27
409,Gfinity Weekly Cups: Europe 3v3 - Cup 43,2016-07-15,2016-07-15,Online,1,330.01
409,Gfinity Weekly Cups: Europe 3v3 - Cup 44,2016-07-22,2016-07-22,Online,1,327.25
409,Gfinity Weekly Cups: Europe 3v3 - Cup 45,2016-07-29,2016-07-29,Online,1,331.87
409,Gfinity Weekly Cups: Europe 3v3 - Cup 46,2016-08-05,2016-08-05,Online,1,326.66
409,Gfinity Weekly Cups: Europe 3v3 - Cup 47,2016-08-12,2016-08-12,Online,1,323.31
409,Gfinity Weekly Cups: Europe 3v3 - Cup 48,2016-08-19,2016-08-19,Online,1,328.07
409,Gfinity Weekly Cups: Europe 3v3 - Cup 49,2016-08-26,2016-08-26,Online,1,328.07
179,Nomad Summer Showdown,2019-06-21,2019-06-30,Online,0,500
409,Gfinity Weekly Cups: Europe 3v3 - Cup 50,2016-09-02,2016-09-02,Online,1,332.48
409,Gfinity Weekly Cups: Europe 3v3 - Cup 51,2016-09-09,2016-09-09,Online,1,332.48
409,Gfinity Weekly Cups: Europe 3v3 - Cup 52,2016-09-16,2016-09-16,Online,1,327.15
409,Gfinity Weekly Cups: Europe 3v3 - Cup 53,2016-09-23,2016-09-23,Online,1,324.51
409,Gfinity Weekly Cups: Europe 3v3 - Cup 54,2016-09-30,2016-09-30,Online,1,325.32
409,Gfinity Weekly Cups: Europe 3v3 - Cup 55,2016-10-07,2016-10-07,Online,1,310.59
409,Gfinity Weekly Cups: Europe 3v3 - Cup 56,2016-10-14,2016-10-14,Online,1,304.74
409,Gfinity Weekly Cups: Europe 3v3 - Cup 57,2016-10-21,2016-10-21,Online,1,0
409,Gfinity Weekly Cups: Europe 3v3 - Cup 58,2016-10-28,2016-10-28,Online,1,303.83
409,Gfinity Weekly Cups: Europe 3v3 - Cup 59,2016-11-04,2016-11-04,Online,1,312.96
409,Gfinity Weekly Cups: Europe 3v3 - Cup 60,2016-11-11,2016-11-11,Online,1,315
558,Manchester Conquest 2 (Singles),2019-04-13,2019-04-13,Manchester UK,0,417.93
558,Manchester Conquest 2 (Doubles),2019-04-13,2019-04-13,Manchester UK,1,117.55
558,Silver City Smash - Launch Tournament,2018-12-09,2018-12-09,Aberdeen UK,0,127.28
558,Road to Regen (Singles),2019-03-17,2019-03-17,Birmingham UK,0,425.6
558,Road to Regen (Doubles),2019-03-17,2019-03-17,Birmingham UK,1,212.8
558,Ultimate Collision (Singles),2018-12-16,2018-12-16,Birmingham UK,0,402.83
558,Ultimate Collision (Doubles),2018-12-16,2018-12-16,Birmingham UK,1,188.83
558,Ultimate Smash at O'Neill's (SSBU Singles),2018-12-30,2018-12-30,Leicester UK,0,406.34
558,Ultimate Smash at O'Neill's (SSBU Doubles),2018-12-30,2018-12-30,Leicester UK,1,126.98
204,Ultimate Smash at O'Neill's (SSBM Singles),2018-12-30,2018-12-30,Leicester UK,0,203.17
558,Well Playd #04 (Singles),2018-12-15,2018-12-15,Gateshead UK,0,352.63
558,North East Smash Arena 3 (Singles),2019-02-09,2019-02-09,Sunderland UK,0,1294.4
558,North East Smash Arena 3 (Doubles),2019-02-09,2019-02-09,Sunderland UK,1,124.27
558,ULTIMATE MAYHEM (SSBU),2018-12-08,2018-12-08,Fellbach Germany,0,352.88
558,8. KSC (Singles),2019-01-05,2019-01-05,Kelkheim Germany,0,279.23
526,USF2000 HL Challenge 2018,2018-05-18,2018-05-31,Online,0,113
526,3h of Sebring 2018,2018-08-12,2018-08-12,Online,0,100
162,GamersConnection,2004-05-01,2004-05-02,Brovst Denmark,1,2250
162,ESWC 2004 China,2004-06-04,2004-06-06,Beijing China,1,10440
558,Soda Smash XIII (Singles),2019-01-26,2019-01-26,Darmstadt Germany,0,246.18
558,ULTIMATE MAYHEM 2 (Singles),2019-02-02,2019-02-02,Fellbach Germany,0,538.44
558,ULTIMATE MAYHEM 3 (Singles),2019-03-02,2019-03-02,Fellbach Germany,0,392.27
558,ULTIMATE MAYHEM 4 (Singles),2019-04-27,2019-04-27,Fellbach Germany,0,558.12
164,A1 eSports League Austria - Season 3 (LoL),2019-06-04,2019-06-28,Online/Offline,1,11511
164,SESL Spring 2019 (LoL),2019-05-12,2019-06-26,Online,1,3060
245,Kalashnikov Cup #2,2019-03-14,2019-06-30,Online,1,20000
558,Smash Quarter 116,2019-04-04,2019-04-04,Manchester UK,0,173.92
558,Smash Quarter 115,2019-03-26,2019-03-26,Manchester UK,0,110.99
558,Smash Quarter 114,2019-03-21,2019-03-21,Manchester UK,0,158.44
558,Smash Quarter 113,2019-03-14,2019-03-14,Manchester UK,0,148.77
558,Smash Quarter 126,2019-06-20,2019-06-20,Manchester UK,0,131.59
231,Jiabet Asian Masters League #3,2019-06-27,2019-07-02,Online,1,29136
231,FVBET Asian Masters League #2,2019-06-10,2019-06-16,Online,1,28880
558,Smash Quarter 117,2019-04-11,2019-04-11,Manchester UK,0,167.63
558,SYNTHESIS 25,2019-05-27,2019-05-27,South Windsor CT,0,425.01
558,SYNTHESIS 29,2019-07-01,2019-07-01,South Windsor CT,0,345.01
558,SYNTHESIS 28,2019-06-24,2019-06-24,South Windsor CT,0,440
558,Smash Quarter 121,2019-05-07,2019-05-07,Manchester UK,0,151.91
558,Smash Quarter 120,2019-04-30,2019-04-30,Manchester UK,0,124.14
558,Smash Quarter 119,2019-04-23,2019-04-23,Manchester UK,0,88.27
558,Smash Quarter 118,2019-04-16,2019-04-16,Manchester UK,0,94.32
245,ESL India Premiership - Summer 2019 (CS:GO),2019-06-30,2019-06-30,Mumbai India,1,14862.5
558,Smash Quarter 122,2019-05-14,2019-05-14,Manchester UK,0,98.5
558,Smash Quarter 123,2019-05-30,2019-05-30,Manchester UK,0,131.34
558,Smash Quarter 124,2019-06-07,2019-06-07,Manchester UK,0,125.94
558,Smash Quarter 125,2019-06-12,2019-06-12,Manchester UK,0,127.23
558,Smash Quarter 127,2019-06-27,2019-06-27,Manchester UK,0,101.55
371,Gold Series Heroes League 2019 - Season 1,2019-03-18,2019-06-04,Shanghai China,1,82248
482,Go4PC E Cup #1 (PC),2015-10-04,2015-10-04,Online,0,56.5
482,Go4PC E Cup #2 (PC),2015-10-11,2015-10-11,Online,0,56.5
482,Go4PC E Cup #4 (PC),2015-10-25,2015-10-25,Online,0,56.5
482,Go4PC E Cup #5 (PC),2015-11-01,2015-11-01,Online,0,56.5
482,Go4PC E Cup #3 (PC),2015-10-18,2015-10-18,Online,0,56.5
482,Go4PC E Cup #6 (PC),2015-11-08,2015-11-08,Online,0,56.5
482,Go4PC E Cup #7 (PC),2015-11-15,2015-11-15,Online,0,56.5
482,Go4PC E Cup #8 (PC),2015-11-22,2015-11-22,Online,0,56.5
482,Go4PC E Cup #9 (PC),2015-11-29,2015-11-29,Online,0,56.5
561,A1 eLA - S1,2018-04-20,2018-04-20,Vienna Austria,0,16950
409,Gfinity Weekly Cups: Europe 3v3 - Cup 61,2016-11-18,2016-11-18,Online,1,308.56
409,Gfinity Weekly Cups: Europe 3v3 - Cup 62,2016-11-25,2016-11-25,Online,1,311.67
409,Gfinity Weekly Cups: Europe 3v3 - Cup 63,2016-12-02,2016-12-02,Online,1,318.35
409,Gfinity Weekly Cups: Europe 3v3 - Cup 64,2016-12-09,2016-12-09,Online,1,311.67
204,NChi Ultra (Singles),2019-03-16,2019-03-17,Raleigh NC,0,900
204,NChi Ultra (Doubles),2019-03-16,2019-03-17,Raleigh NC,1,510
558,BAM 11 (SSBU Singles),2019-05-17,2019-05-19,Melbourne Australia,0,2333.05
204,BAM 11 (SSBM Singles),2019-05-17,2019-05-19,Melbourne Australia,0,960.68
558,PRISM 186,2019-07-03,2019-07-03,Fort Myers FL,0,235
558,Ultimate Singles Kristineberg 2,2019-01-19,2019-01-19,Stockholm Sweden,0,117.44
162,CEL 2004,2004-09-15,2004-09-16,Chengdu China,1,5535
231,JJB Spring Cup,2019-02-27,2019-03-03,Online,1,29822
328,Master Monthly Cup - February,2019-02-09,2019-02-09,Online,0,5000
409,Gfinity Weekly Cups: Europe 3v3 - Cup 65,2016-12-16,2016-12-16,Online,1,312.19
409,Gfinity Weekly Cups: Europe 3v3 - Cup 66,2016-12-30,2016-12-30,Online,1,308.44
409,Gfinity Weekly Cups: Europe 3v3 - Cup 67,2017-01-06,2017-01-06,Online,1,309.08
409,Gfinity Weekly Cups: Europe 3v3 - Cup 68,2017-01-13,2017-01-13,Online,1,303.38
409,Gfinity Weekly Cups: Europe 3v3 - Cup 69,2017-01-20,2017-01-20,Online,1,308.25
409,Gfinity Weekly Cups: Europe 3v3 - Cup 70,2017-01-27,2017-01-27,Online,1,313.27
409,Gfinity Weekly Cups: Europe 3v3 - Cup 71,2017-02-03,2017-02-03,Online,1,311.57
409,Gfinity Weekly Cups: Europe 3v3 - Cup 72,2017-02-10,2017-02-10,Online,1,311.55
409,Gfinity Weekly Cups: Europe 3v3 - Cup 73,2017-02-17,2017-02-17,Online,1,310.6
534,UMG Friday Fortnite 2019-07-06,2019-07-06,2019-07-06,Online,1,10000
409,Gfinity Weekly Cups: Europe 3v3 - Cup 74,2017-02-24,2017-02-24,Online,1,305.85
409,Gfinity Weekly Cups: Europe 3v3 - Cup 75,2017-03-03,2017-03-03,Online,1,305.85
409,Gfinity Weekly Cups: Europe 3v3 - Cup 76,2017-03-10,2017-03-10,Online,1,303.9
549,CWL Pro League 2019,2019-02-04,2019-07-05,Columbus OH,1,1150000
272,Mini tech Tournament,2019-07-06,2019-07-06,Online,0,146.65
272,GGLan,2019-07-06,2019-07-06,Brest,0,169.21
558,ULTIMATE MAYHEM 5 (Singles),2019-06-01,2019-06-01,Fellbach Germany,0,341.58
558,Gameworks Ultimate #31,2019-07-05,2019-07-06,Chesapeake VA,0,365
558,Cycom Weekly #23,2019-07-05,2019-07-05,Paris France,0,203.14
558,Smash Odyssey: Leuven 1,2019-07-06,2019-07-06,Leuven Belgium,0,179.69
558,FLEX #19 (SSBU),2019-07-05,2019-07-05,Potomac MD,0,200
204,FLEX #19 (SSBM),2019-07-05,2019-07-05,Potomac MD,0,100
245,ESL One: Cologne 2019,2019-07-02,2019-07-07,Cologne Germany,1,300000
245,Intel Grand Slam Season 2,2019-02-14,2019-07-07,Cologne Germany,1,1000000
549,CWL Anaheim Open 2019,2019-06-14,2019-06-16,Anaheim CA,1,75000
482,Go4PC E Cup #10 (PC),2015-12-06,2015-12-06,Online,0,56.5
482,Go4PC E Cup #11 (PC),2015-12-13,2015-12-13,Online,0,56.5
482,Go4PC E Cup #12 (PC),2015-12-20,2015-12-20,Online,0,56.5
482,Go4PC E Cup #13 (PC),2015-12-27,2015-12-27,Online,0,56.5
558,CN:B-Airs #195 (Singles),2019-07-05,2019-07-05,Hatboro PA,0,405
558,Smash Quarter 111,2019-02-28,2019-02-28,Manchester UK,0,175.79
558,Smash Quarter 112,2019-03-07,2019-03-07,Manchester UK,0,131.81
558,LGS3 (SSBU Singles),2019-07-06,2019-07-06,Springfield MO,0,1390
558,CN:B-Airs #194,2019-06-28,2019-06-28,Hatboro PA,0,370
558,CN:B-Airs #193 (Singles),2019-06-21,2019-06-21,Hatboro PA,0,360
558,Bob-omb shelter (SSBU Singles),2019-07-06,2019-07-07,Tampere Finland,0,325.54
558,Bob-omb shelter (SSBU Doubles),2019-07-06,2019-07-07,Tampere Finland,1,134.71
204,Bob-omb shelter (SSBM Singles),2019-07-06,2019-07-07,Tampere Finland,0,185.22
204,Bob-omb shelter (SSBM Doubles),2019-07-06,2019-07-07,Tampere Finland,1,67.36
558,Bad Boys 2: Smash Takedown,2019-07-01,2019-07-01,Online,0,300
409,Gfinity Weekly Cups: Europe 3v3 - Cup 77,2017-03-17,2017-03-17,Online,1,309
409,Gfinity Weekly Cups: Europe 3v3 - Cup 78,2017-03-24,2017-03-24,Online,1,311.93
409,Gfinity Weekly Cups: Europe 3v3 - Cup 79,2017-04-07,2017-04-07,Online,1,310.55
409,Gfinity Weekly Cups: Europe 3v3 - Cup 80,2017-04-14,2017-04-14,Online,1,313.52
439,Korea Cup - Monthly April 2019,2019-04-27,2019-04-27,Seoul,1,4296.14
583,CEO 2019 (MK11),2019-06-28,2019-06-30,Daytona Beach Florida,0,20320
536,CEO 2019 (SFV:AE),2019-06-28,2019-06-30,Daytona Beach Florida,0,19480
541,CEO 2019 (DBFZ),2019-06-28,2019-06-30,Daytona Beach Florida,0,4510
439,Korea Cup - Monthly May 2019,2019-05-25,2019-05-25,Seoul,1,4296.14
439,Korea Cup - Monthly June 2019,2019-06-29,2019-06-29,Seoul,1,4296.14
406,Wellplayed Challenger,2019-07-06,2019-07-07,Osaka Japan,0,4600
409,Dreamhack Pro Circuit: Valencia 2019,2019-07-05,2019-07-07,Valencia Spain,1,100000
592,Copa Meu Bom #4,2019-06-30,2019-06-30,Online,0,1039.65
426,LanStory Cup 2019 - Summer,2019-05-28,2019-06-19,Online,1,28940
592,Plus 1 Media Teamfight Tactics Invitational,2019-07-05,2019-07-05,Online,0,12500
464,Clash Royale League 2019 West Spring Season,2019-05-29,2019-07-07,Los Angeles United States,1,150000
592,TFT Thursday,2019-07-04,2019-07-04,Online,0,13500
586,Game.ly Brawl Open Season 1,2019-06-29,2019-07-07,Online,1,1500
245,Polska Liga Esportowa S5 - Professional Group (CS:GO),2019-06-29,2019-07-01,Online,1,1584
245,Polska Liga Esportowa S5 - Championship Group (CS:GO),2019-05-17,2019-06-28,online,1,13200
245,Polska Liga Esportowa S5 - Finals (CS:GO),2019-07-06,2019-07-07,Warsaw Poland,1,26400
586,DreamHack Mobile Series Dallas 2019,2019-06-01,2019-06-02,Dallas United States,1,15000
164,Polska Liga Esportowa S5 - Finals (LoL),2019-05-31,2019-06-01,Warsaw Poland,1,2640
164,ESL Nationals Cesko a Slovensko - Season 1 Finals (LoL),2019-06-16,2019-06-16,Katowice Silesian Poland,1,3509.79
443,e-sport4u Double Elimination #45 (EU & NA),2019-06-23,2019-06-23,online,0,200
443,The Next Gen (May),2019-05-25,2019-05-25,online,0,100
443,Brawl at the Beach EU 2v2,2019-06-22,2019-06-23,online,1,1000
443,CEO 2019 (Brawlhalla Singles),2019-06-29,2019-06-30,Daytona Beach Florida,0,25000
443,CEO 2019 (Brawlhalla Doubles),2019-06-28,2019-06-30,Daytona Beach Florida,1,25000
443,Brawl at the Beach NA 2v2,2019-07-06,2019-07-07,online,1,1000
443,e-sport4u Double Elimination #46 (EU & NA),2019-06-30,2019-06-30,online,0,200
504,PUBG Europe League 2019 - Phase 2,2019-05-17,2019-07-07,Berlin Germany,1,350000
504,PUBG Europe League Contenders 2019 - Phase 2,2019-05-13,2019-07-04,Online,1,30000
179,Nomad Summer Showdown 2v2,2019-07-06,2019-07-06,Online,1,50
558,The Pinnacle 2019 (SSBU Singles),2019-07-05,2019-07-07,British Columbia Canada,0,4587.08
558,The Pinnacle 2019 (SSBU Doubles),2019-07-05,2019-07-07,British Columbia Canada,1,764.52
204,The Pinnacle 2019 (SSBM Singles),2019-07-05,2019-07-07,British Columbia Canada,0,955.66
204,The Pinnacle 2019 (SSBM Doubles),2019-07-05,2019-07-07,British Columbia Canada,1,229.36
482,Go4PC E Cup #14 (PC),2016-01-03,2016-01-03,Online,0,56.5
482,Go4PC E Cup #15 (PC),2016-01-10,2016-01-10,Online,0,56.5
482,Go4PC E Cup #16 (PC),2016-01-17,2016-01-17,Online,0,56.5
482,Go4PC E Cup #17 (PC),2016-01-24,2016-01-24,Online,0,56.5
482,Go4PC E Cup #18 (PC),2016-01-31,2016-01-31,Online,0,56.5
482,Go4PC E Cup #19 (PC),2016-02-07,2016-02-07,Online,0,56.5
272,DiabloO TournamenT #02,2019-07-07,2019-07-07,Online,0,56.34
534,DoigCup #5,2019-07-10,2019-07-10,Online,1,1131.28
272,Vahlalla TM Cup,2019-01-27,2019-01-27,Online,0,57.1
409,Gfinity Weekly Cups: Europe 3v3 - Cup 81,2017-04-21,2017-04-21,Online,1,319.45
554,PMCO Spring - SEA,2019-06-22,2019-06-23,Middle East,1,105200
409,Gfinity Weekly Cups: Europe 3v3 - Cup 82,2017-04-28,2017-04-28,Online,1,323.48
409,Gfinity Weekly Cups: Europe 3v3 - Cup 83,2017-05-05,2017-05-05,Online,1,323.48
409,Gfinity Weekly Cups: Europe 3v3 - Cup 84,2017-05-12,2017-05-12,Online,1,321.45
409,Gfinity Weekly Cups: Europe 3v3 - Cup 85,2017-05-19,2017-05-19,Online,1,325.32
409,Gfinity Weekly Cups: Europe 3v3 - Cup 86,2017-05-26,2017-05-26,Online,1,321.02
439,Six Challenge Korea 2018,2018-01-27,2018-01-27,Seoul,1,4230.15
409,Gfinity Weekly Cups: Europe 3v3 - Cup 87,2017-06-02,2017-06-02,Online,1,321.35
409,Go4RocketLeague EU June 2016,2016-07-11,2016-07-11,Europe,1,552.17
409,Go4RocketLeague EU July 2016,2016-08-08,2016-08-08,Europe,1,552.17
409,Go4RocketLeague EU August 2016,2016-09-12,2016-09-12,Europe,1,562.32
567,Twitch Rivals: MTGA Team Draft Challenge (July 2019),2019-07-10,2019-07-10,online,1,25000
559,Minecraft Monday 2019-07-08,2019-07-08,2019-07-08,Online,1,10000
534,Fortnite World Cup 2019 - Creative - SPANDAUTRIALS,2019-06-14,2019-06-29,Online,0,15000
534,Fortnite World Cup 2019 - Creative - DANYANTRIALS + ATCHIINTRIALS,2019-06-14,2019-06-29,Online,0,10000
162,CPL China 2004,2004-05-30,2004-05-30,Shanghai China,1,10200
409,LAN ETS 2017 (RL),2017-02-11,2017-02-11,Montreal,1,1900
447,Paladins World Championship 2018,2018-01-03,2018-01-07,Atlanta USA,1,0
447,Paladins Summer Finals 2018,2018-07-18,2018-07-22,Atlanta USA,1,100000
556,FIFA Global Series 2019 - Hamburg (XBox1),2019-07-05,2019-07-07,Hamburg Germany,0,250000
558,Octogone Plus,2019-07-09,2019-07-10,Levallois-Perret France,0,5602.94
552,B3H Warmup Wonder,2019-06-23,2019-06-23,Online,0,15
534,Sierra Yuki Cup,2019-07-11,2019-07-11,Online,1,395.95
482,Go4PC E Cup #20 (PC),2016-02-14,2016-02-14,Online,0,56.5
482,Go4PC E Cup #21 (PC),2016-02-21,2016-02-21,Online,0,56.5
482,Go4PC E Cup #22 (PC),2016-02-28,2016-02-28,Online,0,56
482,Go4PC E Cup #1 (One),2015-10-04,2015-10-04,Online,0,56
482,Go4PC E Cup #1 (PS4),2015-10-04,2015-10-04,Online,0,56
409,The LOR Games - Episode 1,2019-02-25,2019-02-25,Europe,0,1000
409,The LOR Games - Episode 2,2019-03-11,2019-03-11,Europe,0,1000
409,The LOR Games - Episode 3,2019-03-25,2019-03-25,Europe,0,1000
409,The LOR Games - Episode 4,2019-04-08,2019-04-08,Europe,0,1000
409,The LOR Games - Episode 5,2019-04-22,2019-04-22,Europe,0,1000
409,The LOR Games - Episode 6,2019-05-06,2019-05-06,Europe,0,1000
409,The LOR Games - Episode 7,2019-05-20,2019-05-20,Europe,0,1000
409,The LOR Games - Episode 8,2019-07-07,2019-07-07,Europe,0,1000
409,The Four - Week 1,2019-04-30,2019-05-05,World,0,600
409,The Four - Week 2,2019-05-14,2019-05-19,World,0,600
409,The Four - Week 3,2019-06-25,2019-06-30,World,0,600
589,OSL Futures Phase 1,2019-05-29,2019-07-10,Seoul South Korea,0,35522.28
482,Go4PC E Cup #2 (One),2015-10-11,2015-10-11,Online,0,56
482,Go4PC E Cup #2 (PS4),2015-10-11,2015-10-11,Online,0,56
589,qihl Auto Chess Masters #1,2019-02-23,2019-02-23,Online,0,400
231,Brewmaster's Cup,2019-04-30,2019-04-30,Online,1,1119.93
231,StarLadder ProSeries - Season 26 (Dota 2),2019-04-03,2019-04-05,Online,1,2000
245,StarLadder ProSeries - Season 16 (CS:GO),2016-06-29,2016-12-18,Online,1,2000
245,FACEIT Pro League NA July Week #1 2019 (CS:GO),2019-06-27,2019-07-04,Online,0,10000
328,WCG 2019 Americas Qualifier (HS),2019-04-27,2019-06-04,Santa Ana CA USA,0,2500
328,WCG 2019 Europe Qualifier (HS),2019-04-27,2019-06-11,Athens Greece,0,2500
328,WCG 2019 APAC Qualifier (HS),2019-04-27,2019-05-30,Seoul Korea,0,2500
231,WCG 2019 APAC Qualifier (Dota 2),2019-05-27,2019-05-27,Seoul Korea,1,7500
151,WardiTV Team Liquid Map Contest 5,2019-07-02,2019-07-07,Online,0,4000
482,Go4PC E Cup #69 (PC),2017-01-22,2017-01-22,Online,0,56.5
482,Go4PC E Cup #68 (PC),2017-01-15,2017-01-15,Online,0,56.5
482,Go4PC E Cup #71 (PC),2017-02-05,2017-02-05,Online,0,56.5
482,Go4PC E Cup #70 (PC),2017-01-29,2017-01-29,Online,0,56.5
532,Podium Daytona 500 - 2019,2019-02-08,2019-02-10,Online,0,7000
552,B3H Third Quarter Startup,2019-07-07,2019-07-07,Online,0,15
179,ECL Europe West 3v3,2019-06-29,2019-07-06,Online,1,4200
534,Cooler Cup 3,2019-07-12,2019-07-12,Online,1,1126.04
534,UMG Friday Fortnite 2019-07-12,2019-07-12,2019-07-12,Online,1,10000
482,Go4PC E Cup #3 (One),2015-10-18,2015-10-18,Online,0,56
482,Go4PC E Cup #3 (PS4),2015-10-18,2015-10-18,Online,0,56.5
409,Gfinity Weekly Cups: Europe 3v3 - Cup 88,2017-06-09,2017-06-09,Online,1,318.8
482,Go4PC E Cup #4 (One),2015-10-25,2015-10-25,Online,0,56
409,Go4RocketLeague EU September 2016,2016-10-10,2016-10-10,Europe,1,556.96
482,Go4PC E Cup #4 (PS4),2015-10-25,2015-10-25,Online,0,56.5
162,CEG Masters,2006-01-16,2006-01-16,China,1,4060
558,Orbitar 72,2019-07-12,2019-07-12,Seattle WA,0,765.01
558,Gameworks Ultimate #32,2019-07-12,2019-07-13,Chesapeake VA,0,380
558,Cycom Weekly #24,2019-07-12,2019-07-12,Paris France,0,387.11
245,GG League 2019 Kielce Offline Qualifier,2019-06-22,2019-06-23,Kielce Poland,1,2672.8
245,GG League 2019 Olsztyn Offline Qualifier,2019-05-11,2019-05-12,Olsztyn Poland,1,2615
245,GG League 2019 Swarzedz Offline Qualifier,2019-04-06,2019-04-07,Swarzedz Poland,1,2613.4
245,GG League 2019 Warszawa Offline Qualifier,2019-03-23,2019-03-24,Warszawa Poland,1,2627.4
231,Asian DOTA2 Gold Occupation Invitational Competition,2019-06-24,2019-07-01,Online,1,11671.2
231,ESL India Premiership - Summer 2019 (Dota 2),2019-06-29,2019-06-29,Mumbai India,1,14862.5
534,Trios Cash Cup - OCE,2019-07-13,2019-07-14,Online,1,50100
534,Trios Cash Cup - ASIA,2019-07-13,2019-07-14,Online,1,50100
231,StarLadder ProSeries - Season 27 (Dota 2),2019-07-08,2019-07-12,Online,1,2000
231,Liga Pro Gaming Season 7,2019-06-11,2019-06-29,Online,1,4500
231,Liga Pro Gaming Season 4,2018-10-22,2018-11-28,Online,1,3500
231,joinDOTA League Season 16 Americas,2019-05-31,2019-06-27,Online,1,3550
231,eSM 2019 (Dota 2),2019-06-07,2019-06-08,Oulu Finalnd,1,5762.51
231,Twitch Rivals Showdown (Dota 2),2019-06-06,2019-06-06,Online,1,50000
231,ESL MY&SG Championship Season 1,2019-04-04,2019-06-16,Online,1,12000
231,D2E Challenge,2012-01-17,2012-02-02,Online,1,2621.34
231,Team Dignitas Invitational,2012-03-10,2012-03-11,Online,1,1312.2
231,The Premier League Masters,2012-07-28,2012-07-29,Online,1,500
231,atoD Showdown 2,2012-11-12,2012-11-13,Online,1,1483
231,Gigabyte E-Sports Tournament,2012-11-04,2012-11-15,Online,1,1500
231,GEST Challenge 2012,2012-12-05,2012-12-06,Online,1,1500
231,Alienware Arena NA Winter Invitational,2013-03-11,2013-03-21,Online,1,1750
231,GameCom Dota 2 EU Tournament,2013-03-18,2013-04-18,Online,1,4585
245,GG League 2019 Finals,2019-07-13,2019-07-14,Poznan Poland,1,112710
534,Trios Cash Cup - EUROPE,2019-07-13,2019-07-14,Online,1,449800
151,WCS 2019 Summer,2019-07-12,2019-07-14,Kiev Ukraine,0,100000
558,Celayork Fest 2019 (SSBU Singles),2019-07-07,2019-07-07,Celaya Mexico,0,176.74
558,Celayork Fest 2019 (SSBU Doubles),2019-07-07,2019-07-07,Celaya Mexico,1,50.5
541,Stunfest 2019 (DBFZ),2019-05-17,2019-05-19,Rennes France,0,5583.72
495,CEO 2019 (GGXrdR2),2019-06-28,2019-06-30,Daytona Beach Florida,0,1180
558,SYNTHESIS 30,2019-07-08,2019-07-08,South Windsor CT,0,370
558,NCA Juli 2019 (SSBU Singles),2019-07-13,2019-07-13,St. P?ten Austria,0,94.78
558,NCA Juli 2019 (SSBU Doubles),2019-07-13,2019-07-13,St. P?ten Austria,1,45.14
204,NCA Juli 2019 (SSBM Singles),2019-07-13,2019-07-13,St. P?ten Austria,0,40.62
558,Redwolf Saga 14,2019-07-13,2019-07-13,Sevilla Spain,0,172.07
558,WANTED Saison 2 - Chapitre 13 (Singles),2019-07-13,2019-07-13,Paris France,0,1129.45
558,Union XXI (SSBU Singles),2019-07-12,2019-07-14,Helsinki Finland,0,253.6
558,Union XXI (SSBU Doubles),2019-07-12,2019-07-14,Helsinki Finland,1,180.33
