TournamentId	GameId	TournamentName	StartDate	EndDate	Location	Teamplay	TotalUSDPrize	Country
7955	245	Go4CS:GO EU #103	2014-07-06	2014-07-06	Online	1	135.94	Online
7956	245	Go4CS:GO EU #102	2014-06-29	2014-06-29	Online	1	136.49	Online
7957	245	GamersImpact Charity Drive	2014-11-15	2014-11-16	Online	1	1878.86	Online
7958	151	IeSF 2014 World Championship (SC2 Women)	2014-11-13	2014-11-16	Baku, Azerbaijan	0	5000.00	Azerbaijan
7959	151	IeSF 2014 World Championship (SC2)	2014-11-13	2014-11-16	Baku, Azerbaijan	0	10000.00	Azerbaijan
7960	231	IeSF 2014 World Championship (Dota 2)	2014-11-13	2014-11-16	Baku, Azerbaijan	1	50000.00	Azerbaijan
7961	328	IeSF 2014 World Championship (Hearthstone)	2014-11-13	2014-11-16	Baku, Azerbaijan	0	10000.00	Azerbaijan
7962	339	IeSF 2014 World Championship (USF 4)	2014-11-13	2014-11-16	Baku, Azerbaijan	0	10000.00	Azerbaijan
7963	251	IeSF 2014 World Championship (TTT 2)	2014-11-13	2014-11-16	Baku, Azerbaijan	0	10000.00	Azerbaijan
7964	251	IeSF 2014 World Championship (TTT 2 - Women)	2014-11-13	2014-11-16	Baku, Azerbaijan	0	5000.00	Azerbaijan
7965	384	MMC Launch Invitational	2014-11-08	2014-11-09	Los Angeles, California, USA	1	50000.00	USA
7966	351	SMITE European Regional Championships	2014-11-15	2014-11-15	Colonge, Germany	1	50000.00	Germany
7967	151	HomeStory Cup X	2014-11-13	2014-11-16	Krefeld, Germany	0	25000.00	Germany
7968	245	Caseking King of Kings	2014-11-15	2014-11-16	Online	1	9401.63	Online
7969	245	Go4CS:GO EU #101	2014-06-22	2014-06-22	Online	1	135.98	Online
7970	245	Go4CS:GO EU #100	2014-06-15	2014-06-15	Online	1	135.40	Online
7971	245	Go4CS:GO EU #99	2014-06-08	2014-06-08	Online	1	136.42	Online
7972	245	Go4CS:GO EU #98	2014-06-01	2014-06-01	Online	1	136.33	Online
7973	245	Go4CS:GO EU #97	2014-05-25	2014-05-25	Online	1	136.28	Online
7974	245	Go4CS:GO EU #96	2014-05-18	2014-05-18	Online	1	136.94	Online
7975	245	Go4CS:GO EU #95	2014-05-11	2014-05-11	Online	1	137.62	Online
7976	245	Go4CS:GO EU #94	2014-05-04	2014-05-04	Online	1	138.74	Online
7977	245	Go4CS:GO EU #93	2014-04-27	2014-04-27	Online	1	138.34	Online
7978	245	Go4CS:GO EU #92	2014-04-20	2014-04-20	Online	1	138.15	Online
7979	245	Go4CS:GO EU #91	2014-04-13	2014-04-13	Online	1	138.84	Online
7980	245	Go4CS:GO EU #90	2014-04-06	2014-04-06	Online	1	137.03	Online
7981	245	Go4CS:GO EU #121	2014-11-16	2014-11-16	Online	1	125.41	Online
7982	245	Go4CS:GO EU #117	2014-10-19	2014-10-19	Online	1	127.59	Online
7983	328	EIZO Hearthstone Invitational 2014	2014-11-15	2014-11-16	online	0	1500.00	Online
7984	245	BenQ All-Star Showmatch #2 (CS:GO)	2014-11-17	2014-11-17	Online	1	1245.05	Online
7985	245	Go4CS:GO May 2014 Monthly Finals	2014-06-18	2014-06-18	Online	1	678.27	Online
7986	245	Go4CS:GO June 2014 Monthly Finals	2014-07-31	2014-07-31	Online	1	669.41	Online
7987	245	Go4CS:GO July 2014 Monthly Finals	2014-10-01	2014-10-01	Online	1	630.93	Online
7988	245	Go4CS:GO August 2014 Monthly Finals	2014-10-16	2014-10-16	Online	1	640.49	Online
7989	245	Go4CS:GO September 2014 Monthly Finals	2014-10-30	2014-10-30	Online	1	630.82	Online
7990	245	Go4CS:GO October 2014 Monthly Finals	2014-11-13	2014-11-13	Online	1	623.71	Online
7991	245	Go4CS:GO April 2014 Monthly Finals	2014-06-10	2014-06-10	Online	1	677.23	Online
7992	245	Go4CS:GO March 2014 Monthly Finals	2014-05-07	2014-05-07	Online	1	695.87	Online
7993	245	Go4CS:GO February 2014 Monthly Finals	2014-04-14	2014-04-14	Online	1	691.20	Online
7994	245	Go4CS:GO January 2014 Monthly Finals	2014-03-26	2014-03-26	Online	1	689.29	Online
7995	164	Riot Russia Candidates Tournament 2014	2014-11-06	2014-11-09	Online	1	6414.89	Online
7996	245	Go4CS:GO December 2013 Monthly Finals	2014-02-10	2014-02-10	Online	1	682.18	Online
7997	245	Go4CS:GO November 2013 Monthly Finals	2013-12-16	2013-12-16	Online	1	687.81	Online
7998	245	Go4CS:GO October 2013 Monthly Finals	2013-11-26	2013-11-26	Online	1	677.73	Online
7999	245	Go4CS:GO September 2013 Monthly Finals	2013-10-30	2013-10-30	Online	1	688.28	Online
8000	245	Go4CS:GO August 2013 Monthly Finals	2013-09-19	2013-09-19	Online	1	676.27	Online
8001	245	Go4CS:GO July 2013 Monthly Finals	2013-08-28	2013-08-28	Online	1	666.31	Online
8002	245	Go4CS:GO June 2013 Monthly Finals	2013-07-13	2013-07-13	Online	1	653.42	Online
8003	245	Go4CS:GO May 2013 Monthly Finals	2013-06-19	2013-06-19	Online	1	670.14	Online
8004	245	Go4CS:GO April 2013 Monthly Finals	2013-05-21	2013-05-21	Online	1	645.56	Online
8005	245	Go4CS:GO March 2013 Monthly Finals	2013-05-01	2013-05-01	Online	1	659.59	Online
8006	245	Go4CS:GO February 2013 Monthly Finals	2013-04-09	2013-04-09	Online	1	654.58	Online
8007	245	Go4CS:GO January 2013 Monthly Finals	2013-02-13	2013-02-13	Online	1	672.45	Online
8008	245	Go4CS:GO December 2012 Monthly Finals	2012-03-13	2013-03-13	Online	1	647.66	Online
8009	245	Go4CS:GO EU #89	2014-03-30	2014-03-30	Online	1	137.53	Online
8010	245	Go4CS:GO EU #88	2014-03-23	2014-03-23	Online	1	137.53	Online
8011	245	Go4CS:GO EU #87	2014-03-16	2014-03-16	Online	1	139.15	Online
8012	245	BGCH 2014 (CS:GO)	2014-11-14	2014-11-15	Prague, Czech Republic	1	1809.57	Czech Republic
8013	245	Millenium Showmatch CS:GO #3	2014-11-18	2014-11-18	Online	1	500.00	Online
8014	164	Challenger FaceOff 3	2014-11-14	2014-11-18	online	1	2500.00	Online
8015	164	MasGamers VI (LoL)	2013-11-28	2013-12-01	Peru	1	350.00	Peru
8016	151	MasGamers VI (SC2)	2013-11-28	2013-12-01	Peru	0	0.00	Peru
8017	271	MasGamers VI (FIFA14)	2013-11-28	2013-12-01	Peru	0	0.00	Peru
8018	241	MasGamers VI (KOF)	2013-11-28	2013-12-01	Peru	0	0.00	Peru
8019	164	MasGamers VII (LoL)	2014-11-14	2014-11-16	Peru	1	350.00	Peru
8020	362	MasGamers VII (FIFA15)	2014-11-14	2014-11-16	Peru	0	0.00	Peru
8021	241	MasGamers VII (KOF)	2014-11-14	2014-11-16	Peru	0	0.00	Peru
8022	351	MasGamers VII (Smite)	2014-11-14	2014-11-16	Peru	1	0.00	Peru
8023	151	MasGamers VII (SC2 - Copa América 2014 Finals)	2014-11-14	2014-11-16	Peru	0	11000.00	Peru
8024	151	Copa América 2014 Season 3	2014-09-04	2014-10-05	Online	0	1000.00	Online
8025	364	MLG 5K Series 11-16	2014-11-16	2014-11-16	Online	1	8000.00	Online
8026	364	MLG 5K Series 11-09	2014-11-09	2014-11-09	Online	1	9500.00	Online
8027	365	Descent 3 $50,000 Tournament	1999-08-26	1999-08-28	Las Vegas, Nevada, USA	0	50000.00	USA
8028	151	Leifeng Cup #46	2014-11-14	2014-11-14	online	0	100.00	Online
8029	151	Leifeng Cup #47	2014-11-15	2014-11-15	online	0	100.00	Online
8030	151	Leifeng Cup #48	2014-11-16	2014-11-16	online	0	100.00	Online
8031	151	Leifeng Cup #49	2014-11-17	2014-11-17	online	0	100.00	Online
8032	151	Leifeng Cup #50	2014-11-18	2014-11-18	online	0	100.00	Online
8033	151	Leifeng Cup #51	2014-11-19	2014-11-19	online	0	100.00	Online
8034	264	i43 (CoD4)	2011-08-27	2011-08-28	Coventry, United Kingdom	1	4919.11	United Kingdom
8035	226	i41 (CS:Source)	2010-11-12	2010-11-15	Newbury, United Kingdom	1	5622.20	United Kingdom
8036	189	WCG SEC 2011 (Tekken 6)	2011-10-07	2011-10-09	Warsaw, Poland	0	6000.00	Poland
8037	335	i46 (TF2)	2012-08-24	2012-08-25	Telford International Centre, Telford, England	1	7908.14	United Kingdom
8038	335	i49 (TF2)	2013-08-23	2013-08-25	Telford, United Kingdom	1	7790.76	United Kingdom
8039	335	i43 (Team Fortress 2)	2011-08-27	2011-08-28	United Kingdom	1	8198.51	United Kingdom
8040	335	i42 (TF2)	2011-04-22	2011-04-24	Coventry, United Kingdom	1	3745.66	United Kingdom
8041	231	GIGABYTE Challenge #10	2014-11-18	2014-11-19	Online	1	2509.39	Online
8042	164	G-Lan Winter 2014 (LoL Open Bracket)	2014-11-15	2014-11-16	Dublin, Ireland	1	1503.21	Ireland
8043	164	G-Lan Winter 2014 (LoL Invitational)	2014-11-15	2014-11-16	Dublin, Ireland	1	1252.68	Ireland
8044	151	G-Lan Winter 2014 (SC2)	2014-11-15	2014-11-16	Dublin, Ireland	0	0.00	Ireland
8045	151	Showmatch: Stephano vs Polt	2014-06-06	2014-06-06	Online	0	1000.00	Online
8046	164	TGA Grand Prix Summer 2012	2012-06-21	2012-06-23	Offline, China	1	54990.60	China
8047	164	TGA Grand Prix Summer 2014	2014-06-01	2014-06-08	Offline, China	1	28894.50	China
8048	151	Femme Fatale StarCraft 2 Cup	2012-07-08	2012-07-08	online	0	250.00	Online
8049	164	TGA Grand Prix Winter 2014	2014-11-15	2014-11-23	Taicang, Jiangsu, China	1	29374.74	China
8050	164	Go4LoL EUNE #120	2012-12-16	2012-12-16	online	1	262.25	Online
8051	164	Go4LoL EUNE #121	2012-12-27	2012-12-27	online	1	262.25	Online
8052	164	Go4LoL EUNE #122	2012-12-30	2012-12-30	online	1	262.25	Online
8053	164	Go4LoL EUNE #123	2013-01-06	2013-01-06	online	1	266.09	Online
8054	164	Go4LoL EUNE #124	2013-01-13	2013-01-13	online	1	266.09	Online
8055	164	Go4LoL EUNE #125	2013-01-20	2013-01-20	online	1	266.09	Online
8056	164	Go4LoL EUNE #126	2013-01-27	2013-01-27	online	1	266.09	Online
8057	164	Go4LoL EUNE #127	2013-02-03	2013-02-03	online	1	267.14	Online
8058	164	Go4LoL EUNE #128	2013-02-10	2013-02-10	online	1	267.14	Online
8059	164	Go4LoL EUNE #129	2013-02-17	2013-02-17	online	1	267.14	Online
8060	164	Go4LoL EUNE #131	2013-03-03	2013-03-03	online	1	388.87	Online
8061	164	Go4LoL EUNE #132	2013-03-10	2013-03-10	online	1	388.87	Online
8062	164	Go4LoL EUNE #133	2013-03-17	2013-03-17	online	1	388.87	Online
8063	164	Go4LoL EUNE #134	2013-03-24	2013-03-24	online	1	388.87	Online
8064	164	Go4LoL EUNE #135	2013-03-31	2013-03-31	online	1	388.87	Online
8065	164	Go4LoL EUNE #136	2013-04-07	2013-04-07	online	1	390.75	Online
8066	164	Go4LoL EUNE #137	2013-04-14	2013-04-14	online	1	390.75	Online
8067	164	Go4LoL EUNE #138	2013-04-21	2013-04-21	online	1	390.75	Online
8068	164	Go4LoL EUNE #139	2013-04-28	2013-04-28	online	1	390.75	Online
8069	164	Go4LoL EUNE #140	2013-05-05	2013-05-05	online	1	389.33	Online
8070	164	Go4LoL EUNE #141	2013-05-12	2013-05-12	online	1	389.33	Online
8071	164	Go4LoL EUNE #142	2013-05-19	2013-05-19	online	1	389.33	Online
8072	164	Go4LoL EUNE #143	2013-05-26	2013-05-26	online	1	389.33	Online
8073	164	Go4LoL EUNE #130	2013-02-24	2013-02-24	online	1	267.14	Online
8074	164	Go4LoL EUNE #144	2013-06-02	2013-06-02	online	1	395.27	Online
8075	164	Go4LoL EUNE #145	2013-06-09	2013-06-09	online	1	395.27	Online
8076	151	NorCraft Cup Season 2	2014-09-10	2014-11-22	Online	0	3717.12	Online
8077	152	Super Fight I - BoxeR vs. YellOw	2006-10-03	2006-10-03	Seoul, South Korea	0	10780.00	South Korea
8078	152	Super Fight I - BoxeR vs. sAviOr	2006-10-03	2006-10-03	Seoul, South Korea	0	10780.00	South Korea
8079	152	Super Fight III (Opening Match)	2006-12-01	2006-12-01	Seoul, South Korea	0	15092.00	South Korea
8080	152	Super Fight III (Main Event)	2006-12-01	2006-12-01	Seoul, South Korea	0	25872.00	South Korea
8081	152	Super Fight IV	2007-01-27	2007-01-27	Seoul, South Korea	1	26950.00	South Korea
8082	152	Super Fight V	2007-03-31	2007-03-31	Seoul, South Korea	1	25872.00	South Korea
8083	151	32 Boys 1 Cup	2014-10-19	2014-11-23	online	0	4000.00	Online
8084	274	ESL One BF4 Fall Finals 2014	2014-11-22	2014-11-23	Cologne, Germany	1	24780.80	Germany
8085	152	G-STAR 2014 Game Exhibition	2014-11-23	2014-11-23	Busan, South Korea	0	2710.20	South Korea
8086	152	2006 OGN Super Rookie Tournament	2006-04-13	2006-04-27	South Korea	0	8584.80	South Korea
8087	151	Leifeng Cup #52	2014-11-20	2014-11-20	online	0	100.00	Online
8088	151	Leifeng Cup #53	2014-11-21	2014-11-21	online	0	100.00	Online
8089	151	Leifeng Cup #54	2014-11-22	2014-11-22	online	0	100.00	Online
8090	152	Dream Match - sAviOr vs. BoxeR	2007-05-05	2007-05-05	Seoul, South Korea	0	5390.00	South Korea
8091	152	1st Game-Q Starleague 2000	2000-06-01	2000-06-01	offline, South Korea	0	4494.37	South Korea
8092	152	2nd Game-Q Starleague 2000	2000-09-05	2000-09-05	offline, South Korea	0	6292.12	South Korea
8093	152	3rd Game-Q Starleague 2001	2001-03-09	2001-05-09	offline, South Korea	0	4494.37	South Korea
8094	164	Riot Latin America Cup 2014 - Grand Finals Mexico	2014-11-22	2014-11-22	Mexico City	1	60000.00	Mexico
8095	152	2002 KPGA 1st Tour	2002-02-14	2002-04-14	South Korea	0	4538.40	South Korea
8096	152	2002 GhemTV Starleague Season 2	2002-07-11	2002-10-10	South Korea	0	4001.00	South Korea
8097	152	2003 GhemTV Starleague Season 3	2003-01-08	2003-04-06	South Korea	0	3984.35	South Korea
8098	152	2003 GhemTV Starleague Season 4	2003-02-10	2003-04-28	South Korea	0	3281.20	South Korea
8099	152	2002 GhemTV Starleague Season 1	2002-03-13	2002-05-29	South Korea	0	4913.16	South Korea
8100	152	KBK Masters 2000 Season 1 (1v1)	2000-01-23	2000-01-28	South Korea	0	12584.24	South Korea
8101	152	KBK Masters 2000 Season 1 (1v1 female)	2000-01-23	2000-01-28	South Korea	0	4044.93	South Korea
8102	152	KBK Masters 2000 Season 1 (3v3)	2000-01-23	2000-01-28	South Korea	1	7190.99	South Korea
8103	152	KBK Masters 2000 Season 2 (1v1)	2000-08-25	2000-08-27	South Korea	0	12853.90	South Korea
8104	152	Jeju International Game Festival 2003 (SC:BW)	2003-10-29	2003-11-23	South Korea	0	15166.80	South Korea
8105	158	Jeju International Game Festival 2003 (WC3)	2003-10-29	2003-11-23	South Korea	0	0.00	South Korea
8106	152	Giga Grandslam III (SC:BW)	2004-07-01	2004-08-21	Leipzig, Germany	0	3841.38	Germany
8107	152	Giga Grandslam IV (SC:BW)	2005-06-04	2005-06-04	Düsseldorf, Germany	0	2560.92	Germany
8108	152	Giga Grandslam V (SC:BW)	2005-08-20	2005-08-20	Online	0	3841.38	Online
8109	152	1999 Sports Seoul Cup	1999-08-14	1999-08-15	Seoul, South Korea	0	46498.86	South Korea
8110	328	Heroes of Cards 2014 #3	2014-11-17	2014-11-22	Online	0	5500.00	Online
8111	164	i53 (LoL - BYOC)	2014-11-21	2014-11-23	Coventry, United Kingdom	1	7848.69	United Kingdom
8112	164	i53 (LoL - giffgaff Invitational)	2014-11-21	2014-11-23	Coventry, United Kingdom	1	15697.40	United Kingdom
8113	328	i53 (Hearthstone)	2014-11-21	2014-11-23	Coventry, United Kingdom	0	2354.62	United Kingdom
8114	384	i53 (H2A)	2014-11-21	2014-11-23	Coventry, United Kingdom	1	1883.69	United Kingdom
8115	231	i53 (Dota 2)	2014-11-21	2014-11-23	Coventry, United Kingdom	1	6278.96	United Kingdom
8116	364	i53 (CoD:AW)	2014-11-21	2014-11-23	Coventry, United Kingdom	1	6278.96	United Kingdom
8117	245	i53 (CS:GO)	2014-11-21	2014-11-23	Coventry, United Kingdom	1	6278.96	United Kingdom
8118	151	Madals Showmatch: Scarlett vs. HuK	2014-11-25	2014-11-25	online	0	200.00	Online
8119	151	Madals Showmatch: Sacsri vs. First	2014-11-11	2014-11-11	online	0	200.00	Online
8120	151	Madals Showmatch: Harstem vs. TLO	2014-11-19	2014-11-19	online	0	200.00	Online
8121	366	CPL World Tour Finals 2007 (F.E.A.R.)	2008-02-27	2008-02-28	London, UK	0	100000.00	United Kingdom
8122	347	CPL World Tour Finals 2007 (World in Conflict)	2008-02-27	2008-02-28	London, UK	1	200000.00	United Kingdom
8123	245	99Damage Arena #1	2014-11-24	2014-11-25	Online	1	2500.00	Online
8124	245	Go4CS:GO EU #86	2014-03-09	2014-03-09	Online	1	138.77	Online
8125	245	Go4CS:GO EU #85	2014-03-02	2014-03-02	Online	1	138.01	Online
8126	245	Go4CS:GO EU #84	2014-02-23	2014-02-23	Online	1	137.37	Online
8127	245	Go4CS:GO EU #83	2014-02-16	2014-02-16	Online	1	136.93	Online
8128	245	Go4CS:GO EU #82	2014-02-09	2014-02-09	Online	1	136.36	Online
8129	245	Go4CS:GO EU #81	2014-02-02	2014-02-02	Online	1	134.88	Online
8130	245	Go4CS:GO EU #79	2014-01-19	2014-01-19	Online	1	135.40	Online
8131	245	Go4CS:GO EU #78	2014-01-12	2014-01-12	Online	1	136.68	Online
8132	245	Go4CS:GO EU #77	2014-01-05	2014-01-05	Online	1	135.88	Online
8133	245	Go4CS:GO EU #76	2013-12-29	2013-12-29	Online	1	137.45	Online
8134	245	CEVO Fall Rush Tournament	2014-10-04	2014-10-05	Online	1	800.00	Online
8135	164	Go4LoL EUNE #146	2013-06-16	2013-06-16	online	1	395.27	Online
8136	164	Go4LoL EUNE #147	2013-06-23	2013-06-23	online	1	395.27	Online
8137	164	Go4LoL EUNE #148	2013-06-30	2013-06-30	online	1	395.27	Online
8138	164	Go4LoL EUNE #149	2013-07-07	2013-07-07	online	1	392.33	Online
8139	164	Go4LoL EUNE #150	2013-07-14	2013-07-14	online	1	392.33	Online
8140	164	Go4LoL EUNE #151	2013-07-21	2013-07-21	online	1	392.33	Online
8141	164	Go4LoL EUNE #152	2013-07-28	2013-07-28	online	1	392.33	Online
8142	164	Go4LoL EUNE #153	2013-08-04	2013-08-04	online	1	399.45	Online
8143	164	Go4LoL EUNE #154	2013-08-11	2013-08-11	online	1	399.45	Online
8144	164	Go4LoL EUNE #155	2013-08-18	2013-08-18	online	1	399.45	Online
8145	164	Go4LoL EUNE #156	2013-08-25	2013-08-25	online	1	399.45	Online
8146	151	MyStarCraft Arena #1	2014-11-25	2014-11-25	online	0	1245.80	Online
8147	151	PughCraft Invitational #2	2014-11-17	2014-11-25	online	0	4500.00	Online
8148	164	Go4LoL EUNE #157	2013-09-01	2013-09-01	online	1	399.50	Online
8149	164	Go4LoL EUNE #158	2013-09-08	2013-09-08	online	1	399.50	Online
8150	164	Go4LoL EUNE #159	2013-09-15	2013-09-15	online	1	399.50	Online
8151	164	Go4LoL EUNE #160	2013-09-22	2013-09-22	online	1	399.50	Online
8152	245	Go4CS:GO EU #75	2013-12-22	2013-12-22	Online	1	136.73	Online
8153	245	Go4CS:GO EU #74	2013-12-15	2013-12-15	Online	1	137.42	Online
8154	245	Go4CS:GO EU #73	2013-12-08	2013-12-08	Online	1	137.06	Online
8155	245	Go4CS:GO EU #72	2013-12-01	2013-12-01	Online	1	135.92	Online
8156	245	Go4CS:GO EU #71	2013-11-24	2013-11-24	Online	1	135.57	Online
8157	245	Go4CS:GO EU #70	2013-11-17	2013-11-17	Online	1	134.96	Online
8158	245	Go4CS:GO EU #69	2013-11-10	2013-11-10	Online	1	133.67	Online
8159	245	Go4CS:GO EU #68	2013-11-03	2013-11-03	Online	1	134.85	Online
8160	245	Go4CS:GO EU #67	2013-10-27	2013-10-27	Online	1	138.05	Online
8161	245	Go4CS:GO EU #66	2013-10-20	2013-10-20	Online	1	136.87	Online
8162	245	Go4CS:GO EU #65	2013-10-13	2013-10-13	Online	1	135.42	Online
8163	245	Go4CS:GO EU #64	2013-10-06	2013-10-06	Online	1	135.56	Online
8164	245	Go4CS:GO EU #80	2014-01-26	2014-01-26	Online	1	136.77	Online
8165	245	Go4CS:GO EU #122	2014-11-23	2014-11-23	Online	1	123.91	Online
8166	164	Gfinity Cup October 15th	2014-10-15	2014-10-15	online	1	477.17	Online
8167	164	Gfinity Cup October 22th	2014-10-22	2014-10-22	online	1	477.17	Online
8168	164	Gfinity Cup November 12th	2014-11-12	2014-11-12	online	1	470.62	Online
8169	164	Gfinity Cup November 26th	2014-11-26	2014-11-26	online	1	470.62	Online
8170	151	Gfinity 1v1 Cup - November 14th	2014-11-14	2014-11-14	online	0	199.56	Online
8171	151	Gfinity 1v1 Cup - November 25th	2014-11-25	2014-11-25	online	0	1596.53	Online
8172	151	Leifeng Cup #55	2014-11-25	2014-11-25	online	0	100.00	Online
8173	151	Leifeng Cup #56	2014-11-27	2014-11-27	online	0	100.00	Online
8174	159	WCG 2001 (Quake III Arena 2v2)	2001-12-05	2001-12-09	Seoul, South Korea	1	11000.00	South Korea
8175	164	Razer Challenge Brasil Season 2	2014-10-31	2014-11-26	Online	1	6633.37	Online
8176	231	DreamLeague Season 2	2014-10-06	2014-11-29	Jönköping, Sweden	1	114443.00	Sweden
8177	245	DreamHack Winter 2014 (CS:GO)	2014-11-27	2014-11-29	Jönköping, Sweden	1	250000.00	Sweden
8178	151	DreamHack Winter 2014 (SC2)	2014-11-27	2014-11-29	Jönköping, Sweden	0	75000.00	Sweden
8179	328	DreamHack Winter 2014 (Hearthstone)	2014-11-27	2014-11-29	Jönköping, Sweden	0	25000.00	Sweden
8180	164	EpicGear Cup #20	2014-09-15	2014-09-15	online	1	340.50	Online
8181	164	EpicGear Cup #21	2014-09-22	2014-09-22	online	1	340.50	Online
8182	164	EpicGear Cup #22	2014-09-29	2014-09-29	online	1	340.50	Online
8183	164	EpicGear Cup #23	2014-10-06	2014-10-06	online	1	340.50	Online
8184	164	EPS Poland Season IX (LoL)	2014-09-20	2014-11-29	Warsaw, Poland	1	5951.87	Poland
8185	245	EPS Poland Season IX (CS:GO)	2014-09-20	2014-11-29	Warsaw, Poland	1	2975.93	Poland
8186	164	Tencent Games Carnival 2011	2011-11-19	2011-11-19	China	1	56235.20	China
8187	164	DreamHack Winter 2014 (LoL)	2014-11-27	2014-11-29	Jönköping, Sweden	1	26829.60	Sweden
8188	159	LAN Arena 6	2001-05-25	2001-05-27	Paris, France	1	7788.00	France
8189	164	Tencent Games Carnival 2014 (LoL 1v1 Tournament)	2014-11-28	2014-11-30	China	0	16268.50	China
8190	245	Go4CS:GO EU #63	2013-09-29	2013-09-29	Online	1	135.22	Online
8191	245	Go4CS:GO EU #62	2013-09-22	2013-09-22	Online	1	135.26	Online
8192	245	Go4CS:GO EU #61	2013-09-15	2013-09-15	Online	1	135.26	Online
8193	245	Go4CS:GO EU #60	2013-09-08	2013-09-08	Online	1	131.78	Online
8194	245	Go4CS:GO EU #59	2013-09-01	2013-09-01	Online	1	132.22	Online
8195	245	Hitbox CS:GO Championship NA 1	2014-11-25	2014-11-26	Online	1	1000.00	Online
8196	364	MLG Columbus 2014 (CoD:AW)	2014-11-28	2014-11-30	Columbus, Ohio, USA	1	25000.00	USA
8197	231	Esportal Open Tournament 1	2014-11-28	2014-12-01	Online	1	5617.41	Online
8198	245	Go4CS:GO EU #58	2013-08-25	2013-08-25	Online	1	133.79	Online
8199	245	Go4CS:GO EU #57	2013-08-18	2013-08-18	Online	1	133.27	Online
8200	245	Go4CS:GO EU #56	2013-08-11	2013-08-11	Online	1	133.41	Online
8201	245	Go4CS:GO EU #55	2013-08-04	2013-08-04	Online	1	132.79	Online
8202	245	Go4CS:GO EU #54	2013-07-28	2013-07-28	Online	1	132.80	Online
8203	245	Go4CS:GO EU #53	2013-07-21	2013-07-21	Online	1	131.40	Online
8204	245	Go4CS:GO EU #52	2013-07-14	2013-07-14	Online	1	131.40	Online
8205	245	Go4CS:GO EU #51	2013-07-07	2013-07-07	Online	1	128.29	Online
8206	245	Go4CS:GO EU #50	2013-06-30	2013-06-30	Online	1	130.10	Online
8207	164	Circuito Game7	2014-10-29	2014-11-30	Campinas, Brazil	1	7812.52	Brazil
8208	151	Go4SC2 October 2014 Monthly Finals	2014-12-02	2014-12-02	online	0	742.71	Online
8209	151	Leifeng Cup Monthly #2	2014-12-01	2014-12-01	online	0	1200.00	Online
8210	151	Leifeng Cup #57	2014-11-28	2014-11-28	online	0	100.00	Online
8211	151	Leifeng Cup Monthly #1	2014-10-21	2014-10-21	online	0	1300.00	Online
8212	151	Gfinity 1v1 Cup - November 26th	2014-11-26	2014-11-26	online	0	199.56	Online
8213	151	Gfinity 1v1 Cup - November 28th	2014-11-28	2014-11-28	online	0	199.56	Online
8214	151	Gfinity 1v1 Cup - November 30th	2014-11-30	2014-11-30	online	0	199.56	Online
8215	151	Gfinity 1v1 Cup - December 2nd	2014-12-02	2014-12-02	online	0	195.45	Online
8216	164	Go4LoL EUNE #161	2013-09-29	2013-09-29	online	1	399.50	Online
8217	164	Go4LoL EUNE #162	2013-10-06	2013-10-06	online	1	409.30	Online
8218	164	Go4LoL EUNE #163	2013-10-13	2013-10-13	online	1	409.30	Online
8219	164	Go4LoL EUNE #164	2013-10-20	2013-10-20	online	1	409.30	Online
8220	164	Go4LoL EUNE #165	2013-10-27	2013-10-27	online	1	409.30	Online
8221	164	Go4LoL EUNE #166	2013-11-03	2013-11-03	online	1	404.72	Online
